INFO 2025-07-22 16:41:05,402 basehttp 24060 9500 "GET /admin/ HTTP/1.1" 302 0
WARNING 2025-07-22 16:41:05,441 base 24060 9500 Session data corrupted
INFO 2025-07-22 16:41:05,471 basehttp 24060 9500 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4173
WARNING 2025-07-22 16:41:17,171 base 24060 19468 Session data corrupted
INFO 2025-07-22 16:41:17,810 basehttp 24060 19468 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-07-22 16:41:18,002 basehttp 24060 19468 "GET /admin/ HTTP/1.1" 200 12150
INFO 2025-07-22 16:41:18,067 basehttp 24060 19468 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-07-22 16:41:18,083 basehttp 24060 7924 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-07-22 16:41:18,086 basehttp 24060 19468 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-07-22 16:41:39,130 basehttp 24060 24968 "GET /admin/core/freelancerprofile/ HTTP/1.1" 200 20234
INFO 2025-07-22 16:41:39,183 basehttp 24060 24028 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-07-22 16:41:39,184 basehttp 24060 24968 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6878
INFO 2025-07-22 16:41:39,198 basehttp 24060 24028 "GET /static/admin/js/actions.js HTTP/1.1" 200 8076
INFO 2025-07-22 16:41:39,281 basehttp 24060 24028 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-07-22 16:41:39,284 basehttp 24060 24968 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-07-22 16:41:39,288 basehttp 24060 15600 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:41:39,289 basehttp 24060 22812 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2025-07-22 16:41:39,295 basehttp 24060 15600 "GET /static/admin/img/icon-no.svg HTTP/1.1" 200 560
INFO 2025-07-22 16:41:39,295 basehttp 24060 24968 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-07-22 16:41:39,300 basehttp 24060 22948 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9777
INFO 2025-07-22 16:41:39,304 basehttp 24060 15600 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-07-22 16:41:39,386 basehttp 24060 7684 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2025-07-22 16:41:39,414 basehttp 24060 7684 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-07-22 16:41:39,442 basehttp 24060 24028 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2025-07-22 16:41:39,475 basehttp 24060 7684 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2025-07-22 16:41:39,486 basehttp 24060 24028 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-07-22 16:42:42,414 basehttp 24060 21064 "GET /admin/core/userprofile/ HTTP/1.1" 200 21840
INFO 2025-07-22 16:42:42,622 basehttp 24060 21064 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:43:05,922 basehttp 24060 10820 "GET /admin/core/teammember/ HTTP/1.1" 200 13171
INFO 2025-07-22 16:43:05,965 basehttp 24060 10820 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:43:07,799 basehttp 24060 10820 "GET /admin/core/service/ HTTP/1.1" 200 11842
INFO 2025-07-22 16:43:07,851 basehttp 24060 10820 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:43:08,809 basehttp 24060 10820 "GET /admin/core/portfolioitem/ HTTP/1.1" 200 13506
INFO 2025-07-22 16:43:08,841 basehttp 24060 10820 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:43:09,585 basehttp 24060 10820 "GET /admin/core/notification/ HTTP/1.1" 200 13656
INFO 2025-07-22 16:43:09,612 basehttp 24060 10820 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:43:12,100 basehttp 24060 11368 "GET /admin/core/freelancerprofile/ HTTP/1.1" 200 20234
INFO 2025-07-22 16:43:12,131 basehttp 24060 11368 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:43:13,117 basehttp 24060 11368 "GET /admin/core/creativeasset/ HTTP/1.1" 200 18446
INFO 2025-07-22 16:43:13,147 basehttp 24060 11368 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:43:15,555 basehttp 24060 11368 "GET /admin/core/freelancerprofile/ HTTP/1.1" 200 20234
INFO 2025-07-22 16:43:15,588 basehttp 24060 11368 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:43:26,194 basehttp 24060 4108 "GET /admin/ HTTP/1.1" 200 12150
INFO 2025-07-22 16:43:31,868 basehttp 24060 23900 "GET /admin/auth/user/ HTTP/1.1" 200 24412
INFO 2025-07-22 16:43:31,900 basehttp 24060 23900 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:43:31,920 basehttp 24060 23900 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-07-22 16:43:44,827 basehttp 24060 25008 "GET /admin/auth/ HTTP/1.1" 200 6117
INFO 2025-07-22 16:43:47,705 basehttp 24060 25008 "GET /admin/auth/ HTTP/1.1" 200 6117
INFO 2025-07-22 16:43:50,978 basehttp 24060 25008 "GET /admin/auth/user/ HTTP/1.1" 200 24412
INFO 2025-07-22 16:43:51,006 basehttp 24060 25008 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:43:52,661 basehttp 24060 24432 "GET /admin/ HTTP/1.1" 200 12150
INFO 2025-07-22 16:44:27,291 basehttp 24060 5520 "GET /admin/core/freelancerprofile/ HTTP/1.1" 200 20234
INFO 2025-07-22 16:44:27,440 basehttp 24060 5520 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:49:04,540 basehttp 24060 16928 "GET /admin/core/ HTTP/1.1" 200 10448
